Unit,Bucks,Does,Fawns,Antlerless,Total Harvest,Total Hunters,Percent Success,Total Rec. Days,Category,gmu_area_sqmi,public_sqmi,percent_public,latitude,longitude,Acres,Acres Public,harvestunit,Hunters Density Per Sq. Mile,Hunters Density Per Public Sq. Mile,onx,Tags
121,56,54,5,59,116,203,57,436,All manners of take,"1,721",    1,0%,38.6207029639268,-103.18493263121891,"1,101,582",      661,121 All manners of take,117.9,196603.3,https://webmap.onxmaps.com/hunt/map#9.45/38.6207029639268/-103.184932631219,"AE000U1A,AF120L1R,AF120O1M,AF120O1R,AF120P1R,AF120P5R,AM120O1M,AM120O1R,AM120P1R"
121,56,54,5,59,116,193,60,385,All Rifle Seasons,"1,721",    1,0%,38.6207029639268,-103.18493263121891,"1,101,582",      661,121 All Rifle Seasons,112.1,186918.4,https://webmap.onxmaps.com/hunt/map#9.45/38.6207029639268/-103.184932631219,"AE000U1A,AF120L1R,AF120O1M,AF120O1R,AF120P1R,AF120P5R,AM120O1M,AM120O1R,AM120P1R"
121,56,31,1,32,89,150,59,296,All Regular Rifle Seasons,"1,721",    1,0%,38.6207029639268,-103.18493263121891,"1,101,582",      661,121 All Regular Rifle Seasons,87.1,145273.4,https://webmap.onxmaps.com/hunt/map#9.45/38.6207029639268/-103.184932631219,"AE000U1A,AF120L1R,AF120O1M,AF120O1R,AF120P1R,AF120P5R,AM120O1M,AM120O1R,AM120P1R"
121,0,23,4,27,27,43,64,89,All Late Rifle Seasons,"1,721",    1,0%,38.6207029639268,-103.18493263121891,"1,101,582",      661,121 All Late Rifle Seasons,25,41645,https://webmap.onxmaps.com/hunt/map#9.45/38.6207029639268/-103.184932631219,"AE000U1A,AF120L1R,AF120O1M,AF120O1R,AF120P1R,AF120P5R,AM120O1M,AM120O1R,AM120P1R"
121,0,0,0,0,0,9,0,41,All Archery Seasons,"1,721",    1,0%,38.6207029639268,-103.18493263121891,"1,101,582",      661,121 All Archery Seasons,5.2,8716.4,https://webmap.onxmaps.com/hunt/map#9.45/38.6207029639268/-103.184932631219,"AE000U1A,AF120L1R,AF120O1M,AF120O1R,AF120P1R,AF120P5R,AM120O1M,AM120O1R,AM120P1R"
121,0,0,0,0,0,2,0,9,All Muzzleloader Seasons,"1,721",    1,0%,38.6207029639268,-103.18493263121891,"1,101,582",      661,121 All Muzzleloader Seasons,1.2,1937,https://webmap.onxmaps.com/hunt/map#9.45/38.6207029639268/-103.184932631219,"AE000U1A,AF120L1R,AF120O1M,AF120O1R,AF120P1R,AF120P5R,AM120O1M,AM120O1R,AM120P1R"
121,54,54,5,59,114,187,61,369,All Private Land Only Seasons,"1,721",    1,0%,38.6207029639268,-103.18493263121891,"1,101,582",      661,121 All Private Land Only Seasons,108.6,181107.5,https://webmap.onxmaps.com/hunt/map#9.45/38.6207029639268/-103.184932631219,"AE000U1A,AF120L1R,AF120O1M,AF120O1R,AF120P1R,AF120P5R,AM120O1M,AM120O1R,AM120P1R"
122,56,24,3,27,83,147,57,399,All manners of take,"1,620",    0,0%,38.64043436816621,-102.40206823412409,"1,036,989",        0,122 All manners of take,90.7,Inf,https://webmap.onxmaps.com/hunt/map#9.45/38.6404343681662/-102.402068234124,"AE000U1A,AF116L1R,AF116O1M,AF116O1R,AM116O1M,AM116O1R"
122,40,24,3,27,67,110,61,236,All Rifle Seasons,"1,620",    0,0%,38.64043436816621,-102.40206823412409,"1,036,989",        0,122 All Rifle Seasons,67.9,Inf,https://webmap.onxmaps.com/hunt/map#9.45/38.6404343681662/-102.402068234124,"AE000U1A,AF116L1R,AF116O1M,AF116O1R,AM116O1M,AM116O1R"
122,40,21,3,24,64,87,73,179,All Regular Rifle Seasons,"1,620",    0,0%,38.64043436816621,-102.40206823412409,"1,036,989",        0,122 All Regular Rifle Seasons,53.7,Inf,https://webmap.onxmaps.com/hunt/map#9.45/38.6404343681662/-102.402068234124,"AE000U1A,AF116L1R,AF116O1M,AF116O1R,AM116O1M,AM116O1R"
122,0,3,0,3,3,23,14,57,All Late Rifle Seasons,"1,620",    0,0%,38.64043436816621,-102.40206823412409,"1,036,989",        0,122 All Late Rifle Seasons,14.2,Inf,https://webmap.onxmaps.com/hunt/map#9.45/38.6404343681662/-102.402068234124,"AE000U1A,AF116L1R,AF116O1M,AF116O1R,AM116O1M,AM116O1R"
122,4,0,0,0,4,12,38,94,All Archery Seasons,"1,620",    0,0%,38.64043436816621,-102.40206823412409,"1,036,989",        0,122 All Archery Seasons,7.4,Inf,https://webmap.onxmaps.com/hunt/map#9.45/38.6404343681662/-102.402068234124,"AE000U1A,AF116L1R,AF116O1M,AF116O1R,AM116O1M,AM116O1R"
122,12,0,0,0,12,25,47,70,All Muzzleloader Seasons,"1,620",    0,0%,38.64043436816621,-102.40206823412409,"1,036,989",        0,122 All Muzzleloader Seasons,15.4,Inf,https://webmap.onxmaps.com/hunt/map#9.45/38.6404343681662/-102.402068234124,"AE000U1A,AF116L1R,AF116O1M,AF116O1R,AM116O1M,AM116O1R"
123,64,69,9,78,142,212,67,534,All manners of take,  889,   19,2%,38.42310389619845,-104.39958740546976,"  568,908","   11,938",123 All manners of take,238.5,11365,https://webmap.onxmaps.com/hunt/map#9.45/38.4231038961984/-104.39958740547,"AE000U1A,AF110O1M,AF123L1R,AF123O1R,AM110O1M,AM123O1R"
123,53,64,9,73,127,184,69,429,All Rifle Seasons,  889,   19,2%,38.42310389619845,-104.39958740546976,"  568,908","   11,938",123 All Rifle Seasons,207,9864,https://webmap.onxmaps.com/hunt/map#9.45/38.4231038961984/-104.39958740547,"AE000U1A,AF110O1M,AF123L1R,AF123O1R,AM110O1M,AM123O1R"
123,53,40,3,43,96,142,67,332,All Regular Rifle Seasons,  889,   19,2%,38.42310389619845,-104.39958740546976,"  568,908","   11,938",123 All Regular Rifle Seasons,159.7,7612.4,https://webmap.onxmaps.com/hunt/map#9.45/38.4231038961984/-104.39958740547,"AE000U1A,AF110O1M,AF123L1R,AF123O1R,AM110O1M,AM123O1R"
123,0,25,6,31,31,41,75,98,All Late Rifle Seasons,  889,   19,2%,38.42310389619845,-104.39958740546976,"  568,908","   11,938",123 All Late Rifle Seasons,46.1,2198,https://webmap.onxmaps.com/hunt/map#9.45/38.4231038961984/-104.39958740547,"AE000U1A,AF110O1M,AF123L1R,AF123O1R,AM110O1M,AM123O1R"
123,5,0,0,0,5,14,37,52,All Archery Seasons,  889,   19,2%,38.42310389619845,-104.39958740546976,"  568,908","   11,938",123 All Archery Seasons,15.7,750.5,https://webmap.onxmaps.com/hunt/map#9.45/38.4231038961984/-104.39958740547,"AE000U1A,AF110O1M,AF123L1R,AF123O1R,AM110O1M,AM123O1R"
123,6,4,0,4,10,14,72,53,All Muzzleloader Seasons,  889,   19,2%,38.42310389619845,-104.39958740546976,"  568,908","   11,938",123 All Muzzleloader Seasons,15.7,750.5,https://webmap.onxmaps.com/hunt/map#9.45/38.4231038961984/-104.39958740547,"AE000U1A,AF110O1M,AF123L1R,AF123O1R,AM110O1M,AM123O1R"
124,126,104,17,121,248,432,57,1223,All manners of take,"1,073",   10,1%,38.331987687425595,-103.95541383337492,"  687,027","    6,615",124 All manners of take,402.4,41794.7,https://webmap.onxmaps.com/hunt/map#9.45/38.3319876874256/-103.955413833375,"AE000U1A,AF110O1M,AF123L1R,AF124O1R,AM110O1M,AM124O1R"
124,115,104,17,121,237,406,58,1108,All Rifle Seasons,"1,073",   10,1%,38.331987687425595,-103.95541383337492,"  687,027","    6,615",124 All Rifle Seasons,378.2,39279.3,https://webmap.onxmaps.com/hunt/map#9.45/38.3319876874256/-103.955413833375,"AE000U1A,AF110O1M,AF123L1R,AF124O1R,AM110O1M,AM124O1R"
124,115,76,13,89,205,364,56,1003,All Regular Rifle Seasons,"1,073",   10,1%,38.331987687425595,-103.95541383337492,"  687,027","    6,615",124 All Regular Rifle Seasons,339.1,35215.9,https://webmap.onxmaps.com/hunt/map#9.45/38.3319876874256/-103.955413833375,"AE000U1A,AF110O1M,AF123L1R,AF124O1R,AM110O1M,AM124O1R"
124,0,27,4,31,31,40,79,96,All Late Rifle Seasons,"1,073",   10,1%,38.331987687425595,-103.95541383337492,"  687,027","    6,615",124 All Late Rifle Seasons,37.3,3869.9,https://webmap.onxmaps.com/hunt/map#9.45/38.3319876874256/-103.955413833375,"AE000U1A,AF110O1M,AF123L1R,AF124O1R,AM110O1M,AM124O1R"
124,4,0,0,0,4,13,28,91,All Archery Seasons,"1,073",   10,1%,38.331987687425595,-103.95541383337492,"  687,027","    6,615",124 All Archery Seasons,12.1,1257.7,https://webmap.onxmaps.com/hunt/map#9.45/38.3319876874256/-103.955413833375,"AE000U1A,AF110O1M,AF123L1R,AF124O1R,AM110O1M,AM124O1R"
124,7,0,0,0,7,13,57,24,All Muzzleloader Seasons,"1,073",   10,1%,38.331987687425595,-103.95541383337492,"  687,027","    6,615",124 All Muzzleloader Seasons,12.1,1257.7,https://webmap.onxmaps.com/hunt/map#9.45/38.3319876874256/-103.955413833375,"AE000U1A,AF110O1M,AF123L1R,AF124O1R,AM110O1M,AM124O1R"
124,0,1,0,1,1,3,33,9,"All Damage, Auction/Raffle & Misc. Hunts","1,073",   10,1%,38.331987687425595,-103.95541383337492,"  687,027","    6,615","124 All Damage, Auction/Raffle & Misc. Hunts",2.8,290.2,https://webmap.onxmaps.com/hunt/map#9.45/38.3319876874256/-103.955413833375,"AE000U1A,AF110O1M,AF123L1R,AF124O1R,AM110O1M,AM124O1R"
125,27,7,2,9,36,132,27,351,All manners of take,  926,  118,13%,38.1854357880318,-103.41612620445052,"  592,591","   75,432",125 All manners of take,142.6,1119.9,https://webmap.onxmaps.com/hunt/map#9.45/38.1854357880318/-103.416126204451,"AE000U1A,AF120L1R,AF120O1M,AF120O1R,AF120P1R,AF120P5R,AM120O1M,AM120O1R,AM120P1R"
125,12,7,2,9,21,80,26,152,All Rifle Seasons,  926,  118,13%,38.1854357880318,-103.41612620445052,"  592,591","   75,432",125 All Rifle Seasons,86.4,678.8,https://webmap.onxmaps.com/hunt/map#9.45/38.1854357880318/-103.416126204451,"AE000U1A,AF120L1R,AF120O1M,AF120O1R,AF120P1R,AF120P5R,AM120O1M,AM120O1R,AM120P1R"
125,12,7,0,7,19,71,27,131,All Regular Rifle Seasons,  926,  118,13%,38.1854357880318,-103.41612620445052,"  592,591","   75,432",125 All Regular Rifle Seasons,76.7,602.4,https://webmap.onxmaps.com/hunt/map#9.45/38.1854357880318/-103.416126204451,"AE000U1A,AF120L1R,AF120O1M,AF120O1R,AF120P1R,AF120P5R,AM120O1M,AM120O1R,AM120P1R"
125,0,0,2,2,2,9,16,21,All Late Rifle Seasons,  926,  118,13%,38.1854357880318,-103.41612620445052,"  592,591","   75,432",125 All Late Rifle Seasons,9.7,76.4,https://webmap.onxmaps.com/hunt/map#9.45/38.1854357880318/-103.416126204451,"AE000U1A,AF120L1R,AF120O1M,AF120O1R,AF120P1R,AF120P5R,AM120O1M,AM120O1R,AM120P1R"
125,0,0,0,0,0,12,0,44,All Archery Seasons,  926,  118,13%,38.1854357880318,-103.41612620445052,"  592,591","   75,432",125 All Archery Seasons,13,101.8,https://webmap.onxmaps.com/hunt/map#9.45/38.1854357880318/-103.416126204451,"AE000U1A,AF120L1R,AF120O1M,AF120O1R,AF120P1R,AF120P5R,AM120O1M,AM120O1R,AM120P1R"
125,15,0,0,0,15,40,38,155,All Muzzleloader Seasons,  926,  118,13%,38.1854357880318,-103.41612620445052,"  592,591","   75,432",125 All Muzzleloader Seasons,43.2,339.4,https://webmap.onxmaps.com/hunt/map#9.45/38.1854357880318/-103.416126204451,"AE000U1A,AF120L1R,AF120O1M,AF120O1R,AF120P1R,AF120P5R,AM120O1M,AM120O1R,AM120P1R"
125,10,7,2,9,19,63,30,127,All Private Land Only Seasons,  926,  118,13%,38.1854357880318,-103.41612620445052,"  592,591","   75,432",125 All Private Land Only Seasons,68,534.5,https://webmap.onxmaps.com/hunt/map#9.45/38.1854357880318/-103.416126204451,"AE000U1A,AF120L1R,AF120O1M,AF120O1R,AF120P1R,AF120P5R,AM120O1M,AM120O1R,AM120P1R"
126,38,34,0,34,72,128,56,281,All manners of take,"1,097",   51,5%,38.28239961457108,-102.9450573215964,"  701,885","   32,930",126 All manners of take,116.7,2487.7,https://webmap.onxmaps.com/hunt/map#9.45/38.2823996145711/-102.945057321596,"AE000U1A,AF120L1R,AF120O1M,AF120O1R,AF120P1R,AF120P5R,AM120O1M,AM120O1R,AM120P1R"
126,34,34,0,34,68,103,66,212,All Rifle Seasons,"1,097",   51,5%,38.28239961457108,-102.9450573215964,"  701,885","   32,930",126 All Rifle Seasons,93.9,2001.8,https://webmap.onxmaps.com/hunt/map#9.45/38.2823996145711/-102.945057321596,"AE000U1A,AF120L1R,AF120O1M,AF120O1R,AF120P1R,AF120P5R,AM120O1M,AM120O1R,AM120P1R"
126,34,26,0,26,60,86,70,168,All Regular Rifle Seasons,"1,097",   51,5%,38.28239961457108,-102.9450573215964,"  701,885","   32,930",126 All Regular Rifle Seasons,78.4,1671.4,https://webmap.onxmaps.com/hunt/map#9.45/38.2823996145711/-102.945057321596,"AE000U1A,AF120L1R,AF120O1M,AF120O1R,AF120P1R,AF120P5R,AM120O1M,AM120O1R,AM120P1R"
126,0,8,0,8,8,17,46,44,All Late Rifle Seasons,"1,097",   51,5%,38.28239961457108,-102.9450573215964,"  701,885","   32,930",126 All Late Rifle Seasons,15.5,330.4,https://webmap.onxmaps.com/hunt/map#9.45/38.2823996145711/-102.945057321596,"AE000U1A,AF120L1R,AF120O1M,AF120O1R,AF120P1R,AF120P5R,AM120O1M,AM120O1R,AM120P1R"
126,0,0,0,0,0,4,0,13,All Archery Seasons,"1,097",   51,5%,38.28239961457108,-102.9450573215964,"  701,885","   32,930",126 All Archery Seasons,3.6,77.7,https://webmap.onxmaps.com/hunt/map#9.45/38.2823996145711/-102.945057321596,"AE000U1A,AF120L1R,AF120O1M,AF120O1R,AF120P1R,AF120P5R,AM120O1M,AM120O1R,AM120P1R"
126,5,0,0,0,5,22,21,57,All Muzzleloader Seasons,"1,097",   51,5%,38.28239961457108,-102.9450573215964,"  701,885","   32,930",126 All Muzzleloader Seasons,20.1,427.6,https://webmap.onxmaps.com/hunt/map#9.45/38.2823996145711/-102.945057321596,"AE000U1A,AF120L1R,AF120O1M,AF120O1R,AF120P1R,AF120P5R,AM120O1M,AM120O1R,AM120P1R"
126,26,34,0,34,60,93,64,193,All Private Land Only Seasons,"1,097",   51,5%,38.28239961457108,-102.9450573215964,"  701,885","   32,930",126 All Private Land Only Seasons,84.8,1807.5,https://webmap.onxmaps.com/hunt/map#9.45/38.2823996145711/-102.945057321596,"AE000U1A,AF120L1R,AF120O1M,AF120O1R,AF120P1R,AF120P5R,AM120O1M,AM120O1R,AM120P1R"
127,33,6,0,6,39,91,44,216,All manners of take,"1,554",   55,4%,38.27152496739178,-102.36734004526636,"  994,409","   35,178",127 All manners of take,58.6,1655.6,https://webmap.onxmaps.com/hunt/map#9.45/38.2715249673918/-102.367340045266,"AE000U1A,AF116L1R,AF116O1M,AF116O1R,AM116O1M,AM116O1R"
127,29,6,0,6,36,72,50,166,All Rifle Seasons,"1,554",   55,4%,38.27152496739178,-102.36734004526636,"  994,409","   35,178",127 All Rifle Seasons,46.3,1309.9,https://webmap.onxmaps.com/hunt/map#9.45/38.2715249673918/-102.367340045266,"AE000U1A,AF116L1R,AF116O1M,AF116O1R,AM116O1M,AM116O1R"
127,29,3,0,3,32,49,67,110,All Regular Rifle Seasons,"1,554",   55,4%,38.27152496739178,-102.36734004526636,"  994,409","   35,178",127 All Regular Rifle Seasons,31.5,891.5,https://webmap.onxmaps.com/hunt/map#9.45/38.2715249673918/-102.367340045266,"AE000U1A,AF116L1R,AF116O1M,AF116O1R,AM116O1M,AM116O1R"
127,0,3,0,3,3,23,14,57,All Late Rifle Seasons,"1,554",   55,4%,38.27152496739178,-102.36734004526636,"  994,409","   35,178",127 All Late Rifle Seasons,14.8,418.4,https://webmap.onxmaps.com/hunt/map#9.45/38.2715249673918/-102.367340045266,"AE000U1A,AF116L1R,AF116O1M,AF116O1R,AM116O1M,AM116O1R"
127,2,0,0,0,2,8,24,12,All Archery Seasons,"1,554",   55,4%,38.27152496739178,-102.36734004526636,"  994,409","   35,178",127 All Archery Seasons,5.1,145.5,https://webmap.onxmaps.com/hunt/map#9.45/38.2715249673918/-102.367340045266,"AE000U1A,AF116L1R,AF116O1M,AF116O1R,AM116O1M,AM116O1R"
127,2,0,0,0,2,11,17,38,All Muzzleloader Seasons,"1,554",   55,4%,38.27152496739178,-102.36734004526636,"  994,409","   35,178",127 All Muzzleloader Seasons,7.1,200.1,https://webmap.onxmaps.com/hunt/map#9.45/38.2715249673918/-102.367340045266,"AE000U1A,AF116L1R,AF116O1M,AF116O1R,AM116O1M,AM116O1R"
128,67,52,0,52,118,278,43,947,All manners of take,"1,996",   72,4%,37.97563885232004,-104.45088760496616,"1,277,696","   45,936",128 All manners of take,139.3,3873.2,https://webmap.onxmaps.com/hunt/map#9.45/37.97563885232/-104.450887604966,"AE000U1A,AF128O1M,AF128O1R,AF128P5R,AM128O1M,AM128O1R"
128,62,50,0,50,111,194,57,527,All Rifle Seasons,"1,996",   72,4%,37.97563885232004,-104.45088760496616,"1,277,696","   45,936",128 All Rifle Seasons,97.2,2702.9,https://webmap.onxmaps.com/hunt/map#9.45/37.97563885232/-104.450887604966,"AE000U1A,AF128O1M,AF128O1R,AF128P5R,AM128O1M,AM128O1R"
128,62,40,0,40,102,176,58,485,All Regular Rifle Seasons,"1,996",   72,4%,37.97563885232004,-104.45088760496616,"1,277,696","   45,936",128 All Regular Rifle Seasons,88.2,2452.1,https://webmap.onxmaps.com/hunt/map#9.45/37.97563885232/-104.450887604966,"AE000U1A,AF128O1M,AF128O1R,AF128P5R,AM128O1M,AM128O1R"
128,0,9,0,9,9,18,53,43,All Late Rifle Seasons,"1,996",   72,4%,37.97563885232004,-104.45088760496616,"1,277,696","   45,936",128 All Late Rifle Seasons,9,250.8,https://webmap.onxmaps.com/hunt/map#9.45/37.97563885232/-104.450887604966,"AE000U1A,AF128O1M,AF128O1R,AF128P5R,AM128O1M,AM128O1R"
128,4,2,0,2,5,58,9,365,All Archery Seasons,"1,996",   72,4%,37.97563885232004,-104.45088760496616,"1,277,696","   45,936",128 All Archery Seasons,29.1,808.1,https://webmap.onxmaps.com/hunt/map#9.45/37.97563885232/-104.450887604966,"AE000U1A,AF128O1M,AF128O1R,AF128P5R,AM128O1M,AM128O1R"
128,2,0,0,0,2,26,7,55,All Muzzleloader Seasons,"1,996",   72,4%,37.97563885232004,-104.45088760496616,"1,277,696","   45,936",128 All Muzzleloader Seasons,13,362.2,https://webmap.onxmaps.com/hunt/map#9.45/37.97563885232/-104.450887604966,"AE000U1A,AF128O1M,AF128O1R,AF128P5R,AM128O1M,AM128O1R"
128,0,9,0,9,9,18,53,43,All Private Land Only Seasons,"1,996",   72,4%,37.97563885232004,-104.45088760496616,"1,277,696","   45,936",128 All Private Land Only Seasons,9,250.8,https://webmap.onxmaps.com/hunt/map#9.45/37.97563885232/-104.450887604966,"AE000U1A,AF128O1M,AF128O1R,AF128P5R,AM128O1M,AM128O1R"
129,15,15,0,15,30,38,80,71,All manners of take,  391,    1,0%,38.03068793491436,-103.87063779066746,"  250,386",      526,129 All manners of take,97.1,46272.3,https://webmap.onxmaps.com/hunt/map#9.45/38.0306879349144/-103.870637790667,"AE000U1A,AF128O1M,AF128P5R,AF129P1R,AM128O1M,AM129P1R"
129,15,15,0,15,30,34,89,52,All Rifle Seasons,  391,    1,0%,38.03068793491436,-103.87063779066746,"  250,386",      526,129 All Rifle Seasons,86.9,41401.6,https://webmap.onxmaps.com/hunt/map#9.45/38.0306879349144/-103.870637790667,"AE000U1A,AF128O1M,AF128P5R,AF129P1R,AM128O1M,AM129P1R"
129,15,15,0,15,30,34,89,52,All Regular Rifle Seasons,  391,    1,0%,38.03068793491436,-103.87063779066746,"  250,386",      526,129 All Regular Rifle Seasons,86.9,41401.6,https://webmap.onxmaps.com/hunt/map#9.45/38.0306879349144/-103.870637790667,"AE000U1A,AF128O1M,AF128P5R,AF129P1R,AM128O1M,AM129P1R"
129,0,0,0,0,0,4,0,20,All Archery Seasons,  391,    1,0%,38.03068793491436,-103.87063779066746,"  250,386",      526,129 All Archery Seasons,10.2,4870.8,https://webmap.onxmaps.com/hunt/map#9.45/38.0306879349144/-103.870637790667,"AE000U1A,AF128O1M,AF128P5R,AF129P1R,AM128O1M,AM129P1R"
129,15,15,0,15,30,34,89,52,All Private Land Only Seasons,  391,    1,0%,38.03068793491436,-103.87063779066746,"  250,386",      526,129 All Private Land Only Seasons,86.9,41401.6,https://webmap.onxmaps.com/hunt/map#9.45/38.0306879349144/-103.870637790667,"AE000U1A,AF128O1M,AF128P5R,AF129P1R,AM128O1M,AM129P1R"
130,34,24,0,24,58,119,49,362,All manners of take,  779,   63,8%,37.85291846877794,-103.32640631022493,"  498,242","   40,117",130 All manners of take,152.9,1898.5,https://webmap.onxmaps.com/hunt/map#9.45/37.8529184687779/-103.326406310225,"AE000U1A,AF130L1R,AF130O1M,AF130O1R,AF130P1R,AF130P5R,AM130O1M,AM130O1R,AM130P1R"
130,32,21,0,21,53,85,62,238,All Rifle Seasons,  779,   63,8%,37.85291846877794,-103.32640631022493,"  498,242","   40,117",130 All Rifle Seasons,109.2,1356,https://webmap.onxmaps.com/hunt/map#9.45/37.8529184687779/-103.326406310225,"AE000U1A,AF130L1R,AF130O1M,AF130O1R,AF130P1R,AF130P5R,AM130O1M,AM130O1R,AM130P1R"
130,32,17,0,17,49,68,72,190,All Regular Rifle Seasons,  779,   63,8%,37.85291846877794,-103.32640631022493,"  498,242","   40,117",130 All Regular Rifle Seasons,87.3,1084.8,https://webmap.onxmaps.com/hunt/map#9.45/37.8529184687779/-103.326406310225,"AE000U1A,AF130L1R,AF130O1M,AF130O1R,AF130P1R,AF130P5R,AM130O1M,AM130O1R,AM130P1R"
130,0,4,0,4,4,17,24,48,All Late Rifle Seasons,  779,   63,8%,37.85291846877794,-103.32640631022493,"  498,242","   40,117",130 All Late Rifle Seasons,21.8,271.2,https://webmap.onxmaps.com/hunt/map#9.45/37.8529184687779/-103.326406310225,"AE000U1A,AF130L1R,AF130O1M,AF130O1R,AF130P1R,AF130P5R,AM130O1M,AM130O1R,AM130P1R"
130,2,0,0,0,2,15,12,67,All Archery Seasons,  779,   63,8%,37.85291846877794,-103.32640631022493,"  498,242","   40,117",130 All Archery Seasons,19.3,239.3,https://webmap.onxmaps.com/hunt/map#9.45/37.8529184687779/-103.326406310225,"AE000U1A,AF130L1R,AF130O1M,AF130O1R,AF130P1R,AF130P5R,AM130O1M,AM130O1R,AM130P1R"
130,0,3,0,3,3,18,18,57,All Muzzleloader Seasons,  779,   63,8%,37.85291846877794,-103.32640631022493,"  498,242","   40,117",130 All Muzzleloader Seasons,23.1,287.2,https://webmap.onxmaps.com/hunt/map#9.45/37.8529184687779/-103.326406310225,"AE000U1A,AF130L1R,AF130O1M,AF130O1R,AF130P1R,AF130P5R,AM130O1M,AM130O1R,AM130P1R"
130,26,19,0,19,45,66,69,196,All Private Land Only Seasons,  779,   63,8%,37.85291846877794,-103.32640631022493,"  498,242","   40,117",130 All Private Land Only Seasons,84.8,1052.9,https://webmap.onxmaps.com/hunt/map#9.45/37.8529184687779/-103.326406310225,"AE000U1A,AF130L1R,AF130O1M,AF130O1R,AF130P1R,AF130P5R,AM130O1M,AM130O1R,AM130P1R"
131,0,0,0,0,0,4,0,8,All manners of take,  334,   36,11%,40.3547959364852,-106.98289361365448,"  213,465","   22,733",131 All manners of take,12,112.6,https://webmap.onxmaps.com/hunt/map#9.45/40.3547959364852/-106.982893613654,"AM131O1A,AM131O1M,AM131P1R"
131,0,0,0,0,0,3,0,5,All Rifle Seasons,  334,   36,11%,40.3547959364852,-106.98289361365448,"  213,465","   22,733",131 All Rifle Seasons,9,84.5,https://webmap.onxmaps.com/hunt/map#9.45/40.3547959364852/-106.982893613654,"AM131O1A,AM131O1M,AM131P1R"
131,0,0,0,0,0,3,0,5,All Regular Rifle Seasons,  334,   36,11%,40.3547959364852,-106.98289361365448,"  213,465","   22,733",131 All Regular Rifle Seasons,9,84.5,https://webmap.onxmaps.com/hunt/map#9.45/40.3547959364852/-106.982893613654,"AM131O1A,AM131O1M,AM131P1R"
131,0,0,0,0,0,2,0,3,All Archery Seasons,  334,   36,11%,40.3547959364852,-106.98289361365448,"  213,465","   22,733",131 All Archery Seasons,6,56.3,https://webmap.onxmaps.com/hunt/map#9.45/40.3547959364852/-106.982893613654,"AM131O1A,AM131O1M,AM131P1R"
131,0,0,0,0,0,3,0,5,All Private Land Only Seasons,  334,   36,11%,40.3547959364852,-106.98289361365448,"  213,465","   22,733",131 All Private Land Only Seasons,9,84.5,https://webmap.onxmaps.com/hunt/map#9.45/40.3547959364852/-106.982893613654,"AM131O1A,AM131O1M,AM131P1R"
